confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.065	46.34955978393555	0.4712939262390136	0.065	46.34955978393555	0.4696840345859527	0.065	46.29834365844727	0.4692832827568054	0.065	46.1453742980957	0.4684838056564331	0.065	46.196250915527344	0.4682843685150146	0.065	46.0439567565918	0.4678859710693359	0.065	45.74235534667969	0.4674883186817169	0.065	45.395450592041016	0.4668930470943451	0.065	44.88272857666016	0.4625735878944397
0.066	46.34955978393555	0.4712939262390136	0.066	46.34955978393555	0.4696840345859527	0.066	46.29834365844727	0.4692832827568054	0.066	46.1453742980957	0.4684838056564331	0.066	46.196250915527344	0.4682843685150146	0.066	46.0439567565918	0.4678859710693359	0.066	45.74235534667969	0.4674883186817169	0.066	45.395450592041016	0.4668930470943451	0.066	44.98933792114258	0.4625735878944397
0.067	46.46017456054688	0.5569837093353271	0.067	46.46017456054688	0.5550811290740967	0.067	46.40884017944336	0.5546075105667114	0.067	46.25550842285156	0.5536627173423767	0.067	46.3065071105957	0.55342698097229	0.067	46.153846740722656	0.552956223487854	0.067	45.85152816772461	0.5524861812591553	0.067	45.61213684082031	0.5517826676368713	0.067	45.20256042480469	0.5466778874397278
0.068	46.570796966552734	0.5569837093353271	0.068	46.570796966552734	0.5550811290740967	0.068	46.51933670043945	0.5546075105667114	0.068	46.36563873291016	0.5536627173423767	0.068	46.4167594909668	0.55342698097229	0.068	46.26373672485352	0.552956223487854	0.068	45.960697174072266	0.5524861812591553	0.068	45.72047424316406	0.5517826676368713	0.068	45.30916976928711	0.5466778874397278
0.069	46.570796966552734	0.5998286604881287	0.069	46.570796966552734	0.5977796912193298	0.069	46.51933670043945	0.5972696542739868	0.069	46.36563873291016	0.5962521433830261	0.069	46.4167594909668	0.5959982872009277	0.069	46.26373672485352	0.5954912900924683	0.069	45.960697174072266	0.5949851274490356	0.069	45.72047424316406	0.5942274928092957	0.069	45.30916976928711	0.5887300372123718
0.07	46.68141555786133	0.6426735520362854	0.07	46.68141555786133	0.6404781937599182	0.07	46.62983322143555	0.6399317383766174	0.07	46.475772857666016	0.6388415694236755	0.07	46.52701187133789	0.6385695934295654	0.07	46.373626708984375	0.6380263566970825	0.07	46.06986999511719	0.637484073638916	0.07	45.82881927490234	0.63667231798172	0.07	45.52238845825195	0.6307821869850159
0.071	46.79203796386719	0.6855184435844421	0.071	46.79203796386719	0.6831767559051514	0.071	46.740333557128906	0.682593822479248	0.071	46.58590316772461	0.681430995464325	0.071	46.63726806640625	0.6811408996582031	0.071	46.483516693115234	0.6805614829063416	0.071	46.17903900146485	0.6799830198287964	0.071	45.93716430664063	0.6791171431541443	0.071	45.628997802734375	0.6728343367576599
0.072	46.90265274047852	0.6855184435844421	0.072	46.90265274047852	0.6831767559051514	0.072	46.85082626342773	0.682593822479248	0.072	46.6960334777832	0.681430995464325	0.072	46.747520446777344	0.6811408996582031	0.072	46.593406677246094	0.6805614829063416	0.072	46.288211822509766	0.6799830198287964	0.072	46.045501708984375	0.6791171431541443	0.072	45.7356071472168	0.6728343367576599
0.073	46.90265274047852	0.6855184435844421	0.073	46.90265274047852	0.6831767559051514	0.073	46.85082626342773	0.682593822479248	0.073	46.6960334777832	0.681430995464325	0.073	46.747520446777344	0.6811408996582031	0.073	46.593406677246094	0.6805614829063416	0.073	46.288211822509766	0.6799830198287964	0.073	46.045501708984375	0.6791171431541443	0.073	45.7356071472168	0.6728343367576599
0.074	46.90265274047852	0.6855184435844421	0.074	46.90265274047852	0.6831767559051514	0.074	46.85082626342773	0.682593822479248	0.074	46.6960334777832	0.681430995464325	0.074	46.747520446777344	0.6811408996582031	0.074	46.593406677246094	0.6805614829063416	0.074	46.288211822509766	0.6799830198287964	0.074	46.045501708984375	0.6791171431541443	0.074	45.7356071472168	0.6728343367576599
